Country,Year,CO2_emission_per_capita
Afghanistan,1990.0,0.205389319
Afghanistan,1991.0,0.177211031
Afghanistan,1992.0,0.092187586
Afghanistan,1993.0,0.080629967
Afghanistan,1994.0,0.071144383
Afghanistan,1995.0,0.06410684
Afghanistan,1996.0,0.057964759
Afghanistan,1997.0,0.052333365
Afghanistan,1998.0,0.048546686
Afghanistan,1999.0,0.037446034
Afghanistan,2e3,0.034170007
Afghanistan,2001.0,0.027255262
Afghanistan,2002.0,0.014583427
Afghanistan,2003.0,0.022703695
Afghanistan,2004.0,0.02747237
Afghanistan,2005.0,0.036779904
Afghanistan,2006.0,0.047089636
Afghanistan,2007.0,0.068311633
Afghanistan,2008.0,0.131601903
Afghanistan,2009.0,0.213325007
Afghanistan,2010.0,0.262173714
Albania,1990.0,2.276142887
Albania,1991.0,1.206369363
Albania,1992.0,0.730643533
Albania,1993.0,0.726533931
Albania,1994.0,0.606605394
Albania,1995.0,0.664204261
Albania,1996.0,0.647904842
Albania,1997.0,0.499261188
Albania,1998.0,0.569225594
Albania,1999.0,0.971341941
Albania,2e3,0.983553048
Albania,2001.0,1.047320154
Albania,2002.0,1.214003077
Albania,2003.0,1.382066271
Albania,2004.0,1.332965957
Albania,2005.0,1.353788699
Albania,2006.0,1.224310364
Albania,2007.0,1.27942017
Albania,2008.0,1.297752738
Albania,2009.0,1.215054777
Albania,2010.0,1.336544035
Algeria,1990.0,3.11821676
Algeria,1991.0,3.141132831
Algeria,1992.0,3.097162036
Algeria,1993.0,3.035233508
Algeria,1994.0,3.111325685
Algeria,1995.0,3.3467306
Algeria,1996.0,3.354239287
Algeria,1997.0,3.015670427
Algeria,1998.0,3.608257648
Algeria,1999.0,3.060244617
Algeria,2e3,2.879527679
Algeria,2001.0,2.720453311
Algeria,2002.0,2.889312783
Algeria,2003.0,2.899236274
Algeria,2004.0,2.762219639
Algeria,2005.0,3.257009779
Algeria,2006.0,3.113135178
Algeria,2007.0,3.312874684
Algeria,2008.0,3.328944661
Algeria,2009.0,3.564360549
Algeria,2010.0,3.480976541
Algeria,2011.0,3.562503969
Algeria,2012.0,3.785653835
Andorra,1995.0,6.290669098
Andorra,1996.0,6.520817044
Andorra,1997.0,7.061602855
Andorra,1998.0,7.533542944
Andorra,1999.0,8.022713657
Andorra,2e3,8.112345412
Andorra,2001.0,7.897775769
Andorra,2002.0,7.700515138
Andorra,2003.0,7.414281032
Andorra,2004.0,7.499690095
Andorra,2005.0,7.390954533
Andorra,2006.0,6.839939571
Andorra,2007.0,6.622435189
Andorra,2008.0,6.527241242
Andorra,2009.0,6.178519784
Andorra,2010.0,6.092100302
Angola,1990.0,0.42857388
Angola,1991.0,0.409911658
Angola,1992.0,0.401560436
Angola,1993.0,0.51009445899999994
Angola,1994.0,0.331290691
Angola,1995.0,0.909616232
Angola,1996.0,0.842412671
Angola,1997.0,0.576990561
Angola,1998.0,0.556212458
Angola,1999.0,0.677616537
Angola,2e3,0.68507907
Angola,2001.0,0.676339193
Angola,2002.0,0.850521392
Angola,2003.0,0.587810214
Angola,2004.0,1.177610138
Angola,2005.0,1.161661852
Angola,2006.0,1.308848969
Angola,2007.0,1.435043652
Angola,2008.0,1.474353388
Angola,2009.0,1.500053579
Angola,2010.0,1.593917842
Anguilla,1997.0,1.789665495
Anguilla,1998.0,2.453557659
Anguilla,1999.0,2.392716199
Anguilla,2e3,2.981568486
Anguilla,2001.0,3.188960399
Anguilla,2002.0,3.054791858
Anguilla,2003.0,3.214323664
Anguilla,2004.0,3.36314301
Anguilla,2005.0,3.7817396
Anguilla,2006.0,3.664572625
Anguilla,2007.0,4.07605549
Anguilla,2008.0,3.980909728
Anguilla,2009.0,3.896822761
Anguilla,2010.0,4.297434562
Antigua and Barbuda,1990.0,4.833713814
Antigua and Barbuda,1991.0,4.674336828
Antigua and Barbuda,1992.0,4.597557025
Antigua and Barbuda,1993.0,4.721174775
Antigua and Barbuda,1994.0,4.659042778
Antigua and Barbuda,1995.0,4.700717734
Antigua and Barbuda,1996.0,4.580080435
Antigua and Barbuda,1997.0,4.664325286
Antigua and Barbuda,1998.0,4.497461473
Antigua and Barbuda,1999.0,4.584238117
Antigua and Barbuda,2e3,4.438377803
Antigua and Barbuda,2001.0,4.353775869
Antigua and Barbuda,2002.0,4.50892469
Antigua and Barbuda,2003.0,4.756310474
Antigua and Barbuda,2004.0,4.913204085
Antigua and Barbuda,2005.0,4.893782672
Antigua and Barbuda,2006.0,5.006748909
Antigua and Barbuda,2007.0,5.162816858
Antigua and Barbuda,2008.0,5.275415031
Antigua and Barbuda,2009.0,5.679445419
Antigua and Barbuda,2010.0,5.786645624
Argentina,1990.0,3.44959894
Argentina,1991.0,3.535751351
Argentina,1992.0,3.620639537
Argentina,1993.0,3.490030345
Argentina,1994.0,3.583325741
Argentina,1995.0,3.515586597
Argentina,1996.0,3.661563359
Argentina,1997.0,3.770570751
Argentina,1998.0,3.80967752
Argentina,1999.0,3.981141308
Argentina,2e3,3.819693795
Argentina,2001.0,3.555285353
Argentina,2002.0,3.273067083
Argentina,2003.0,3.502902225
Argentina,2004.0,4.072843801
Argentina,2005.0,4.160611395
Argentina,2006.0,4.464492014
Argentina,2007.0,4.582394268
Argentina,2008.0,4.785169983
Argentina,2009.0,4.48356446
Argentina,2010.0,4.466338068
Argentina,2011.0,4.676319501
Argentina,2012.0,4.774982485
Armenia,1992.0,1.17441656
Armenia,1993.0,0.859449879
Armenia,1994.0,0.901473112
Armenia,1995.0,1.082990788
Armenia,1996.0,0.821831009
Armenia,1997.0,1.045668737
Armenia,1998.0,1.095600733
Armenia,1999.0,0.989444203
Armenia,2e3,1.126427051
Armenia,2001.0,1.155322737
Armenia,2002.0,0.994206704
Armenia,2003.0,1.120167569
Armenia,2004.0,1.190051716
Armenia,2005.0,1.421960886
Armenia,2006.0,1.427325514
Armenia,2007.0,1.648352304
Armenia,2008.0,1.804106217
Armenia,2009.0,1.410814574
Armenia,2010.0,1.364888442
Aruba,1990.0,29.61794884
Aruba,1991.0,29.83612306
Aruba,1992.0,25.23699343
Aruba,1993.0,24.4030149
Aruba,1994.0,22.97577795
Aruba,1995.0,22.18542634
Aruba,1996.0,21.80516599
Aruba,1997.0,21.74312968
Aruba,1998.0,19.21445326
Aruba,1999.0,19.02942041
Aruba,2e3,24.73662638
Aruba,2001.0,24.21604611
Aruba,2002.0,23.83821726
Aruba,2003.0,23.27741935
Aruba,2004.0,22.80421892
Aruba,2005.0,22.50914228
Aruba,2006.0,22.13329958
Aruba,2007.0,22.62093228
Aruba,2008.0,21.68186039
Aruba,2009.0,21.52978401
Aruba,2010.0,21.59310807
Australia,1990.0,16.80526217
Australia,1991.0,16.25256229
Australia,1992.0,16.79626842
Australia,1993.0,17.04080191
Australia,1994.0,16.95865899
Australia,1995.0,16.9664942
Australia,1996.0,17.97142596
Australia,1997.0,18.00758857
Australia,1998.0,18.51527047
Australia,1999.0,17.1783559
Australia,2e3,17.19727773
Australia,2001.0,16.7592018
Australia,2002.0,17.39286776
Australia,2003.0,17.46183995
Australia,2004.0,17.34623728
Australia,2005.0,17.7739756
Australia,2006.0,17.89312837
Australia,2007.0,17.85990598
Australia,2008.0,18.01631327
Australia,2009.0,18.03726854
Australia,2010.0,16.75230078
Australia,2011.0,16.77266043
Australia,2012.0,16.18209353
Austria,1990.0,7.916028563
Austria,1991.0,8.497443146
Austria,1992.0,7.782808183
Austria,1993.0,7.688675585
Austria,1994.0,7.739535636
Austria,1995.0,7.778174302
Austria,1996.0,7.916498335
Austria,1997.0,8.015418493
Austria,1998.0,8.219538404
Austria,1999.0,7.989368994
Austria,2e3,7.956563584
Austria,2001.0,8.174472454
Austria,2002.0,8.310385132
Austria,2003.0,8.889629244
Austria,2004.0,8.77880008
Austria,2005.0,9.017237523
Austria,2006.0,8.6494461
Austria,2007.0,8.319711838
Austria,2008.0,8.183160018
Austria,2009.0,7.438353474
Austria,2010.0,7.969244347
Austria,2011.0,7.60639158
Austria,2012.0,7.095971474
Azerbaijan,1992.0,7.746071397
Azerbaijan,1993.0,6.527397132
Azerbaijan,1994.0,5.563295212
Azerbaijan,1995.0,4.311337741
Azerbaijan,1996.0,4.016582306
Azerbaijan,1997.0,3.766425751
Azerbaijan,1998.0,3.97117158
Azerbaijan,1999.0,3.55432571
Azerbaijan,2e3,3.637859001
Azerbaijan,2001.0,3.512029921
Azerbaijan,2002.0,3.576219661
Azerbaijan,2003.0,3.654527368
Azerbaijan,2004.0,3.783992486
Azerbaijan,2005.0,3.998027302
Azerbaijan,2006.0,4.500681609
Azerbaijan,2007.0,4.695870874
Azerbaijan,2008.0,5.109538292
Azerbaijan,2009.0,4.701319259
Azerbaijan,2010.0,4.976935132
Azerbaijan,2011.0,5.326445904
Azerbaijan,2012.0,5.408627199
Bahamas,1990.0,7.615983675
Bahamas,1991.0,6.831643313
Bahamas,1992.0,6.746663355
Bahamas,1993.0,6.284917061
Bahamas,1994.0,6.123846938
Bahamas,1995.0,6.01556971
Bahamas,1996.0,5.881101864
Bahamas,1997.0,4.749022516
Bahamas,1998.0,5.779425109
Bahamas,1999.0,5.699779129
Bahamas,2e3,5.604998247
Bahamas,2001.0,5.203256345
Bahamas,2002.0,5.15585844
Bahamas,2003.0,4.893601246
Bahamas,2004.0,5.475436261
Bahamas,2005.0,5.005876373
Bahamas,2006.0,4.695545558
Bahamas,2007.0,4.705128712
Bahamas,2008.0,3.131921321
Bahamas,2009.0,4.854818466
Bahamas,2010.0,7.186250463
Bahrain,1990.0,24.11013118
Bahrain,1991.0,22.70115226
Bahrain,1992.0,20.3760147
Bahrain,1993.0,28.43866893
Bahrain,1994.0,27.97088241
Bahrain,1995.0,28.6541852
Bahrain,1996.0,27.16928097
Bahrain,1997.0,29.20417458
Bahrain,1998.0,30.10779779
Bahrain,1999.0,28.74761673
Bahrain,2e3,29.20955469
Bahrain,2001.0,21.67437083
Bahrain,2002.0,24.44749015
Bahrain,2003.0,25.44486405
Bahrain,2004.0,26.06337581
Bahrain,2005.0,26.49808846
Bahrain,2006.0,24.02689968
Bahrain,2007.0,24.1927208
Bahrain,2008.0,23.09002916
Bahrain,2009.0,20.66300837
Bahrain,2010.0,19.17841873
Bangladesh,1990.0,0.147563998
Bangladesh,1991.0,0.147900019
Bangladesh,1992.0,0.161003196
Bangladesh,1993.0,0.15451725
Bangladesh,1994.0,0.164851634
Bangladesh,1995.0,0.194183266
Bangladesh,1996.0,0.200349627
Bangladesh,1997.0,0.204801701
Bangladesh,1998.0,0.19267111
Bangladesh,1999.0,0.19835736
Bangladesh,2e3,0.215033394
Bangladesh,2001.0,0.245964373
Bangladesh,2002.0,0.251023286
Bangladesh,2003.0,0.248178278
Bangladesh,2004.0,0.286703397
Bangladesh,2005.0,0.267095016
Bangladesh,2006.0,0.338118365
Bangladesh,2007.0,0.336644963
Bangladesh,2008.0,0.319161002
Bangladesh,2009.0,0.355868066
Bangladesh,2010.0,0.377610209
Bangladesh,2011.0,0.401268171
Bangladesh,2012.0,0.426003152
Barbados,1990.0,4.139996891
Barbados,1991.0,4.63348838
Barbados,1992.0,3.74900435
Barbados,1993.0,4.256321159
Barbados,1994.0,2.848037405
Barbados,1995.0,3.145847886
Barbados,1996.0,3.21933214
Barbados,1997.0,3.40264365
Barbados,1998.0,4.287918498
Barbados,1999.0,4.535946438
Barbados,2e3,4.440938877
Barbados,2001.0,4.552708507
Barbados,2002.0,4.569471467
Barbados,2003.0,4.709422681
Barbados,2004.0,4.794768356
Barbados,2005.0,5.001792956
Barbados,2006.0,5.059113167
Barbados,2007.0,5.251247463
Barbados,2008.0,6.008278835
Barbados,2009.0,5.955392606
Barbados,2010.0,5.500046952
Belarus,1992.0,8.494393525
Belarus,1993.0,7.226667816
Belarus,1994.0,6.403140011
Belarus,1995.0,6.045545728
Belarus,1996.0,5.871689583
Belarus,1997.0,5.832167658
Belarus,1998.0,5.669982703
Belarus,1999.0,5.522028257
Belarus,2e3,5.315636969
Belarus,2001.0,5.253945879
Belarus,2002.0,5.257819223
Belarus,2003.0,5.416118375
Belarus,2004.0,5.878412349
Belarus,2005.0,6.011031743
Belarus,2006.0,6.323492475
Belarus,2007.0,6.196023914
Belarus,2008.0,6.48817388
Belarus,2009.0,6.256458409
Belarus,2010.0,6.483926031
Belarus,2011.0,6.399219943
Belarus,2012.0,6.506759441
Belgium,1990.0,10.90157733
Belgium,1991.0,11.78470028
Belgium,1992.0,11.43122472
Belgium,1993.0,10.85663424
Belgium,1994.0,11.2648279
Belgium,1995.0,11.20711871
Belgium,1996.0,11.84509069
Belgium,1997.0,11.49808755
Belgium,1998.0,11.76602654
Belgium,1999.0,11.41401577
Belgium,2e3,11.37004648
Belgium,2001.0,11.23814512
Belgium,2002.0,10.4857686
Belgium,2003.0,11.14472772
Belgium,2004.0,10.74369108
Belgium,2005.0,10.41989843
Belgium,2006.0,10.19806569
Belgium,2007.0,9.792962953
Belgium,2008.0,9.797336714
Belgium,2009.0,9.772560976
Belgium,2010.0,10.16952908
Belgium,2011.0,9.513115023
Belgium,2012.0,9.194219873
Belize,1990.0,1.638272857
Belize,1991.0,1.834316003
Belize,1992.0,1.762191658
Belize,1993.0,1.816036904
Belize,1994.0,1.746414946
Belize,1995.0,1.71424335
Belize,1996.0,1.360406002
Belize,1997.0,1.67207294
Belize,1998.0,1.553040311
Belize,1999.0,2.459732784
Belize,2e3,2.751697856
Belize,2001.0,2.772343085
Belize,2002.0,1.368018569
Belize,2003.0,1.391576127
Belize,2004.0,1.387398204
Belize,2005.0,1.409518521
Belize,2006.0,1.417945547
Belize,2007.0,1.451035512
Belize,2008.0,1.36012592
Belize,2009.0,1.356699564
Belize,2010.0,1.353113391
Benin,1990.0,0.149796664
Benin,1991.0,0.167947656
Benin,1992.0,0.177291949
Benin,1993.0,0.214154942
Benin,1994.0,0.231125497
Benin,1995.0,0.234878821
Benin,1996.0,0.217279845
Benin,1997.0,0.203292323
Benin,1998.0,0.197193216
Benin,1999.0,0.246781882
Benin,2e3,0.248089466
Benin,2001.0,0.258579506
Benin,2002.0,0.295955286
Benin,2003.0,0.323936884
Benin,2004.0,0.339506861
Benin,2005.0,0.314131037
Benin,2006.0,0.49235403
Benin,2007.0,0.554571281
Benin,2008.0,0.537539184
Benin,2009.0,0.552870643
Benin,2010.0,0.586259508
Bermuda,1990.0,9.995261588
Bermuda,1991.0,8.473261291
Bermuda,1992.0,6.729163567
Bermuda,1993.0,7.900349238
Bermuda,1994.0,7.740900759
Bermuda,1995.0,7.583530114
Bermuda,1996.0,7.725428545
Bermuda,1997.0,7.689412271
Bermuda,1998.0,7.418707346
Bermuda,1999.0,7.913036528
Bermuda,2e3,7.8779005
Bermuda,2001.0,7.843199392
Bermuda,2002.0,8.271807492
Bermuda,2003.0,8.006702799
Bermuda,2004.0,10.49996088
Bermuda,2005.0,6.918238994
Bermuda,2006.0,8.093935249
Bermuda,2007.0,8.015255341
Bermuda,2008.0,6.011207861
Bermuda,2009.0,7.185992202
Bermuda,2010.0,7.339995791
Bhutan,1990.0,0.229782155
Bhutan,1991.0,0.336484048
Bhutan,1992.0,0.395956727
Bhutan,1993.0,0.350256137
Bhutan,1994.0,0.40630447
Bhutan,1995.0,0.480796425
Bhutan,1996.0,0.584661629
Bhutan,1997.0,0.749684792
Bhutan,1998.0,0.712294198
Bhutan,1999.0,0.693222802
Bhutan,2e3,0.699620606
Bhutan,2001.0,0.66094153
Bhutan,2002.0,0.68974166
Bhutan,2003.0,0.604817292
Bhutan,2004.0,0.479452055
Bhutan,2005.0,0.600643417
Bhutan,2006.0,0.581509385
Bhutan,2007.0,0.56977078
Bhutan,2008.0,0.60121031
Bhutan,2009.0,0.544606596
Bhutan,2010.0,0.656619923
Bolivia,1990.0,0.826567256
Bolivia,1991.0,0.848078581
Bolivia,1992.0,0.953184189
Bolivia,1993.0,1.125960162
Bolivia,1994.0,1.219339114
Bolivia,1995.0,1.261334217
Bolivia,1996.0,1.143549655
Bolivia,1997.0,1.261008895
Bolivia,1998.0,1.295323842
Bolivia,1999.0,1.266853115
Bolivia,2e3,1.230571986
Bolivia,2001.0,1.158822368
Bolivia,2002.0,1.106361814
Bolivia,2003.0,1.602519203
Bolivia,2004.0,1.456394027
Bolivia,2005.0,1.347341369
Bolivia,2006.0,1.601935245
Bolivia,2007.0,1.347951326
Bolivia,2008.0,1.43182915
Bolivia,2009.0,1.474028782
Bolivia,2010.0,1.556418431
Bosnia and Herzegovina,1992.0,1.052050022
Bosnia and Herzegovina,1993.0,0.80165792
Bosnia and Herzegovina,1994.0,0.933074372
Bosnia and Herzegovina,1995.0,1.028881303
Bosnia and Herzegovina,1996.0,1.830187629
Bosnia and Herzegovina,1997.0,4.33927499
Bosnia and Herzegovina,1998.0,5.404729785
Bosnia and Herzegovina,1999.0,5.022345704
Bosnia and Herzegovina,2e3,6.286653646
Bosnia and Herzegovina,2001.0,5.521955766
Bosnia and Herzegovina,2002.0,6.069220542
Bosnia and Herzegovina,2003.0,6.142586576
Bosnia and Herzegovina,2004.0,6.509389836
Bosnia and Herzegovina,2005.0,6.774749156
Bosnia and Herzegovina,2006.0,7.183842696
Bosnia and Herzegovina,2007.0,7.377899573
Bosnia and Herzegovina,2008.0,8.212238083
Bosnia and Herzegovina,2009.0,8.118340458
Bosnia and Herzegovina,2010.0,8.276976967
Botswana,1990.0,1.575553885
Botswana,1991.0,1.509350904
Botswana,1992.0,2.250173615
Botswana,1993.0,2.329956037
Botswana,1994.0,2.269120688
Botswana,1995.0,2.222240441
Botswana,1996.0,1.933028844
Botswana,1997.0,1.934312855
Botswana,1998.0,2.259787712
Botswana,1999.0,2.051677903
Botswana,2e3,2.432033979
Botswana,2001.0,2.428760923
Botswana,2002.0,2.480131571
Botswana,2003.0,2.33007509
Botswana,2004.0,2.363620756
Botswana,2005.0,2.459206198
Botswana,2006.0,2.44392364
Botswana,2007.0,2.438686962
Botswana,2008.0,2.547205492
Botswana,2009.0,2.218604451
Botswana,2010.0,2.607113465
Brazil,1990.0,1.395708069
Brazil,1991.0,1.44144039
Brazil,1992.0,1.427627544
Brazil,1993.0,1.46967197
Brazil,1994.0,1.519035072
Brazil,1995.0,1.596088561
Brazil,1996.0,1.732704312
Brazil,1997.0,1.800931853
Brazil,1998.0,1.843227636
Brazil,1999.0,1.861992226
Brazil,2e3,1.880196477
Brazil,2001.0,1.907555762
Brazil,2002.0,1.853076585
Brazil,2003.0,1.770560438
Brazil,2004.0,1.837108443
Brazil,2005.0,1.867213313
Brazil,2006.0,1.849542335
Brazil,2007.0,1.913505573
Brazil,2008.0,2.023772836
Brazil,2009.0,1.899717681
Brazil,2010.0,2.152980753
Brazil,2011.0,2.209099657
Brazil,2012.0,2.256671685
British Virgin Islands,1990.0,2.890465506
British Virgin Islands,1991.0,2.808878413
British Virgin Islands,1992.0,2.955116765
British Virgin Islands,1993.0,2.89626119
British Virgin Islands,1994.0,2.84080428
British Virgin Islands,1995.0,2.783803326
British Virgin Islands,1996.0,3.113280974
British Virgin Islands,1997.0,3.044455976
British Virgin Islands,1998.0,2.977701079
British Virgin Islands,1999.0,2.916273135
British Virgin Islands,2e3,2.861928224
British Virgin Islands,2001.0,2.814558946
British Virgin Islands,2002.0,3.11968236
British Virgin Islands,2003.0,3.590413131
British Virgin Islands,2004.0,3.882571398
British Virgin Islands,2005.0,4.001819009
British Virgin Islands,2006.0,4.448838359
British Virgin Islands,2007.0,4.560733271
British Virgin Islands,2008.0,4.671528571
British Virgin Islands,2009.0,4.781153562
British Virgin Islands,2010.0,5.047680505
Brunei,1990.0,25.46488184
Brunei,1991.0,22.42211829
Brunei,1992.0,21.76960501
Brunei,1993.0,20.36658393
Brunei,1994.0,19.178487
Brunei,1995.0,19.04143676
Brunei,1996.0,18.82758837
Brunei,1997.0,19.07177814
Brunei,1998.0,19.16621826
Brunei,1999.0,14.38430303
Brunei,2e3,19.95702818
Brunei,2001.0,18.53358377
Brunei,2002.0,15.57543022
Brunei,2003.0,15.35964859
Brunei,2004.0,15.0604638
Brunei,2005.0,14.11642887
Brunei,2006.0,13.02037624
Brunei,2007.0,26.95271421
Brunei,2008.0,27.50750595
Brunei,2009.0,23.20692873
Brunei,2010.0,22.96032621
Bulgaria,1990.0,8.590285766
Bulgaria,1991.0,6.653487413
Bulgaria,1992.0,6.29428726
Bulgaria,1993.0,7.961137533
Bulgaria,1994.0,6.430791301
Bulgaria,1995.0,6.940522074
Bulgaria,1996.0,6.836043935
Bulgaria,1997.0,6.29567573
Bulgaria,1998.0,6.026111757
Bulgaria,1999.0,5.451565202
Bulgaria,2e3,5.436690108
Bulgaria,2001.0,5.844329407
Bulgaria,2002.0,5.654701044
Bulgaria,2003.0,6.033540911
Bulgaria,2004.0,6.006152124
Bulgaria,2005.0,6.189984255
Bulgaria,2006.0,6.36437645
Bulgaria,2007.0,6.911698602
Bulgaria,2008.0,6.690139082
Bulgaria,2009.0,5.674512779
Bulgaria,2010.0,5.961127245
Bulgaria,2011.0,6.722385214
Bulgaria,2012.0,6.153027947
Burkina Faso,1990.0,0.06292009
Burkina Faso,1991.0,0.065448613
Burkina Faso,1992.0,0.064060039
Burkina Faso,1993.0,0.061964886
Burkina Faso,1994.0,0.062045167
Burkina Faso,1995.0,0.058641218
Burkina Faso,1996.0,0.06437916
Burkina Faso,1997.0,0.071376274
Burkina Faso,1998.0,0.074146362
Burkina Faso,1999.0,0.077924752
Burkina Faso,2e3,0.084702482
Burkina Faso,2001.0,0.078850092
Burkina Faso,2002.0,0.077190403
Burkina Faso,2003.0,0.080474192
Burkina Faso,2004.0,0.080035373
Burkina Faso,2005.0,0.079280882
Burkina Faso,2006.0,0.093032044
Burkina Faso,2007.0,0.109310102
Burkina Faso,2008.0,0.109419171
Burkina Faso,2009.0,0.104142692
Burkina Faso,2010.0,0.102193772
Burundi,1990.0,0.054328551
Burundi,1991.0,0.060213987
Burundi,1992.0,0.054669429
Burundi,1993.0,0.056854319
Burundi,1994.0,0.056671564
Burundi,1995.0,0.054818518
Burundi,1996.0,0.05374367
Burundi,1997.0,0.051012487
Burundi,1998.0,0.048311391
Burundi,1999.0,0.046681908
Burundi,2e3,0.04716823
Burundi,2001.0,0.033283828
Burundi,2002.0,0.033052532
Burundi,2003.0,0.024127167
Burundi,2004.0,0.028126862
Burundi,2005.0,0.021237208
Burundi,2006.0,0.025018854
Burundi,2007.0,0.024736908
Burundi,2008.0,0.031388801
Burundi,2009.0,0.021988728
Burundi,2010.0,0.036741685
Cambodia,1990.0,0.047314667
Cambodia,1991.0,0.046816925
Cambodia,1992.0,0.046705674
Cambodia,1993.0,0.045227807
Cambodia,1994.0,0.049622222
Cambodia,1995.0,0.138863609
Cambodia,1996.0,0.141113539
Cambodia,1997.0,0.131274013
Cambodia,1998.0,0.162743687
Cambodia,1999.0,0.155072191
Cambodia,2e3,0.158780544
Cambodia,2001.0,0.1779192
Cambodia,2002.0,0.171840808
Cambodia,2003.0,0.182711565
Cambodia,2004.0,0.185362581
Cambodia,2005.0,0.207797214
Cambodia,2006.0,0.22191174
Cambodia,2007.0,0.254818564
Cambodia,2008.0,0.287547496
Cambodia,2009.0,0.289862268
Cambodia,2010.0,0.295651762
Cameroon,1990.0,0.142683345
Cameroon,1991.0,0.088667878
Cameroon,1992.0,0.294585541
Cameroon,1993.0,0.294461917
Cameroon,1994.0,0.280874506
Cameroon,1995.0,0.313000563
Cameroon,1996.0,0.322076971
Cameroon,1997.0,0.219770837
Cameroon,1998.0,0.214228799
Cameroon,1999.0,0.200991239
Cameroon,2e3,0.218901717
Cameroon,2001.0,0.213282799
Cameroon,2002.0,0.208271309
Cameroon,2003.0,0.22611674
Cameroon,2004.0,0.230484812
Cameroon,2005.0,0.210555232
Cameroon,2006.0,0.21327812299999999
Cameroon,2007.0,0.317910609
Cameroon,2008.0,0.295541639
Cameroon,2009.0,0.348022091
Cameroon,2010.0,0.369119563
Canada,1990.0,16.24627409
Canada,1991.0,16.00659734
Canada,1992.0,16.47303828
Canada,1993.0,16.64813358
Canada,1994.0,15.66582206
Canada,1995.0,15.68996052
Canada,1996.0,15.81493777
Canada,1997.0,16.18712728
Canada,1998.0,17.17383324
Canada,1999.0,16.96193179
Canada,2e3,17.42683142
Canada,2001.0,16.97414433
Canada,2002.0,16.59485318
Canada,2003.0,17.49953067
Canada,2004.0,17.28981435
Canada,2005.0,17.43992599
Canada,2006.0,16.86231777
Canada,2007.0,17.0041237
Canada,2008.0,16.35039863
Canada,2009.0,15.26009889
Canada,2010.0,14.6720161
Canada,2011.0,14.80703882
Canada,2012.0,14.57371687
Cape Verde,1990.0,0.252753723
Cape Verde,1991.0,0.257740413
Cape Verde,1992.0,0.281489077
Cape Verde,1993.0,0.273909254
Cape Verde,1994.0,0.285639352
Cape Verde,1995.0,0.287803058
Cape Verde,1996.0,0.344742837
Cape Verde,1997.0,0.346336702
Cape Verde,1998.0,0.365619428
Cape Verde,1999.0,0.401449255
Cape Verde,2e3,0.427684693
Cape Verde,2001.0,0.469561623
Cape Verde,2002.0,0.542621961
Cape Verde,2003.0,0.549962937
Cape Verde,2004.0,0.565572085
Cape Verde,2005.0,0.620308477
Cape Verde,2006.0,0.643991745
Cape Verde,2007.0,0.645241876
Cape Verde,2008.0,0.631962099
Cape Verde,2009.0,0.633957188
Cape Verde,2010.0,0.717071338
Cayman Islands,1990.0,9.712837838
Cayman Islands,1991.0,10.05006761
Cayman Islands,1992.0,10.85568327
Cayman Islands,1993.0,11.09485491
Cayman Islands,1994.0,11.66353872
Cayman Islands,1995.0,11.18158901
Cayman Islands,1996.0,11.39918661
Cayman Islands,1997.0,11.50985549
Cayman Islands,1998.0,11.5882011
Cayman Islands,1999.0,11.01417476
Cayman Islands,2e3,11.31152299
Cayman Islands,2001.0,10.6977875
Cayman Islands,2002.0,10.40258291
Cayman Islands,2003.0,10.0456621
Cayman Islands,2004.0,9.91917464
Cayman Islands,2005.0,9.821178031
Cayman Islands,2006.0,9.625409592
Cayman Islands,2007.0,11.19869298
Cayman Islands,2008.0,11.40549176
Cayman Islands,2009.0,10.52071565
Cayman Islands,2010.0,10.49854763
Chad,1990.0,0.024398802
Chad,1991.0,0.011240609
Chad,1992.0,0.01377614
Chad,1993.0,0.015038556
Chad,1994.0,0.01512954
Chad,1995.0,0.014670632
Chad,1996.0,0.014729483
Chad,1997.0,0.015260169
Chad,1998.0,0.014781416
Chad,1999.0,0.015225906
Chad,2e3,0.021405133
Chad,2001.0,0.020231799
Chad,2002.0,0.019098954
Chad,2003.0,0.04165805
Chad,2004.0,0.039860154
Chad,2005.0,0.040841066
Chad,2006.0,0.04036062
Chad,2007.0,0.044543692
Chad,2008.0,0.047839126
Chad,2009.0,0.040565334
Chad,2010.0,0.04180321
Chile,1990.0,2.588777428
Chile,1991.0,2.396151007
Chile,1992.0,2.435352996
Chile,1993.0,2.546510173
Chile,1994.0,2.743231164
Chile,1995.0,2.946175381
Chile,1996.0,3.315865808
Chile,1997.0,3.784761198
Chile,1998.0,3.837292707
Chile,1999.0,3.996811795
Chile,2e3,3.80605394
Chile,2001.0,3.380649654
Chile,2002.0,3.507076675
Chile,2003.0,3.450754865
Chile,2004.0,3.721850285
Chile,2005.0,3.786388427
Chile,2006.0,3.909644149
Chile,2007.0,4.277455271
Chile,2008.0,4.240259136
Chile,2009.0,3.966877602
Chile,2010.0,4.221864198
Chile,2011.0,4.815931466
Chile,2012.0,5.214584564
China,1990.0,2.148559702
China,1991.0,2.226313247
China,1992.0,2.293794638
China,1993.0,2.421521433
China,1994.0,2.545073561
China,1995.0,2.734777555
China,1996.0,2.824139241
China,1997.0,2.802597286
China,1998.0,2.661320024
China,1999.0,2.634231569
China,2e3,2.682866158
China,2001.0,2.728882885
