Name,Total,Sex,Year,Frequency
CATERINA,11,2.0,1916.0,0
CATHARINA,5,2.0,1916.0,0
CATHARINE,145,2.0,1916.0,0
CATHERINE,7061,2.0,1916.0,36
CATHIE,7,2.0,1916.0,0
CATHLEEN,100,2.0,1916.0,0
CATHRINE,43,2.0,1916.0,0
CATHRYN,104,2.0,1916.0,0
CATHY,543,2.0,1916.0,0
CATLIN,23,1.0,1916.0,0
CATRINA,11,2.0,1916.0,0
CATRIONA,15,2.0,1916.0,0
CAYDEN,223,1.0,1916.0,0
CAYDENCE,8,2.0,1916.0,0
CAYLA,17,2.0,1916.0,0
CAYLEE,19,2.0,1916.0,0
CAYLEIGH,7,2.0,1916.0,0
CAYLEY,5,2.0,1916.0,0
CEARA,5,2.0,1916.0,0
CECELIA,75,2.0,1916.0,0
CECIL,511,1.0,1916.0,20
CECILE,43,2.0,1916.0,0
CECILIA,407,2.0,1916.0,0
CECILY,9,2.0,1916.0,0
CEDAR,38,1.0,1916.0,0
CEDAR,11,2.0,1916.0,0
CEDRIC,74,1.0,1916.0,0
CELESTE,308,2.0,1916.0,0
CELIA,112,2.0,1916.0,0
CELINA,298,2.0,1916.0,0
CELINE,214,2.0,1916.0,0
CHACE,27,1.0,1916.0,0
CHAD,2425,1.0,1916.0,0
CHADWICK,96,1.0,1916.0,0
CHANCE,248,1.0,1916.0,0
CHANDLER,39,1.0,1916.0,0
CHANDRA,106,2.0,1916.0,0
CHANEL,221,2.0,1916.0,0
CHANELLE,96,2.0,1916.0,0
CHANTAL,583,2.0,1916.0,0
CHANTALE,5,2.0,1916.0,0
CHANTEL,450,2.0,1916.0,0
CHANTELL,21,2.0,1916.0,0
CHANTELLE,793,2.0,1916.0,0
CHARIS,26,2.0,1916.0,0
CHARISSA,16,2.0,1916.0,0
CHARISSE,5,2.0,1916.0,0
CHARITY,164,2.0,1916.0,0
CHARLA,11,2.0,1916.0,0
CHARLEE,77,2.0,1916.0,0
CHARLEEN,28,2.0,1916.0,0
CHARLEIGH,12,2.0,1916.0,0
CHARLENE,1708,2.0,1916.0,0
CHARLES,7381,1.0,1916.0,97
CHARLEY,52,2.0,1916.0,0
CHARLI,17,2.0,1916.0,0
CHARLIE,556,1.0,1916.0,8
CHARLIE,212,2.0,1916.0,0
CHARLISE,5,2.0,1916.0,0
CHARLIZE,89,2.0,1916.0,0
CHARLOTTE,2700,2.0,1916.0,16
CHARMAINE,373,2.0,1916.0,0
CHASE,1416,1.0,1916.0,0
CHAZ,12,1.0,1916.0,0
CHELSEA,3112,2.0,1916.0,0
CHELSEY,685,2.0,1916.0,0
CHELSIE,95,2.0,1916.0,0
CHELSY,18,2.0,1916.0,0
CHERI,195,2.0,1916.0,0
CHERIE,296,2.0,1916.0,0
CHERISE,17,2.0,1916.0,0
CHERISH,5,2.0,1916.0,0
CHERYL,4817,2.0,1916.0,0
CHERYL-ANN,11,2.0,1916.0,0
CHERYLE,42,2.0,1916.0,0
CHESTER,114,1.0,1916.0,0
CHEYANNE,148,2.0,1916.0,0
CHEYENNE,488,2.0,1916.0,0
CHI,30,1.0,1916.0,0
CHIARA,100,2.0,1916.0,0
CHIN,5,1.0,1916.0,0
CHIYO,6,2.0,1916.0,0
CHIYOKO,15,2.0,1916.0,0
CHIZUKO,5,2.0,1916.0,0
CHLO…,96,2.0,1916.0,0
CHLOÀ,48,2.0,1916.0,0
CHLOE,2715,2.0,1916.0,0
CHRIS,405,1.0,1916.0,0
CHRISSY,5,2.0,1916.0,0
CHRISTA,372,2.0,1916.0,0
CHRISTAL,24,2.0,1916.0,0
CHRISTEL,5,2.0,1916.0,0
CHRISTI,5,2.0,1916.0,0
CHRISTIAN,1956,1.0,1916.0,0
CHRISTIANA,16,2.0,1916.0,0
CHRISTIE,494,2.0,1916.0,0
CHRISTIN,10,2.0,1916.0,0
CHRISTINA,5295,2.0,1916.0,11
CHRISTINE,6452,2.0,1916.0,0
CHRISTOPHE,27,1.0,1916.0,0
CHRISTOPHER,19472,1.0,1916.0,0
CHRISTOS,5,1.0,1916.0,0
CHRISTY,478,2.0,1916.0,0
CHRYSTAL,173,2.0,1916.0,0
CHUN,22,1.0,1916.0,0
CIAN,7,1.0,1916.0,0
CIANNA,14,2.0,1916.0,0
CIARA,340,2.0,1916.0,0
CIARAN,5,1.0,1916.0,0
CIENNA,11,2.0,1916.0,0
CIERA,5,2.0,1916.0,0
CIERRA,77,2.0,1916.0,0
CINDY,3295,2.0,1916.0,0
CINDY-LOU,11,2.0,1916.0,0
CLAIRA,11,2.0,1916.0,0
CLAIRE,2159,2.0,1916.0,0
CLARA,1095,2.0,1916.0,16
CLARE,241,2.0,1916.0,0
CLARENCE,881,1.0,1916.0,27
CLARICE,17,2.0,1916.0,0
CLARISSA,132,2.0,1916.0,0
CLARK,200,1.0,1916.0,0
CLAUDE,78,1.0,1916.0,9
CLAUDETTE,34,2.0,1916.0,0
CLAUDIA,620,2.0,1916.0,0
CLAUDIO,33,1.0,1916.0,0
CLAY,72,1.0,1916.0,0
CLAYTON,2291,1.0,1916.0,0
CLEMENT,16,1.0,1916.0,0
CLEO,35,2.0,1916.0,0
CLIFFORD,2154,1.0,1916.0,22
CLIFTON,21,1.0,1916.0,0
CLINT,302,1.0,1916.0,0
CLINTON,1146,1.0,1916.0,0
CLIVE,39,1.0,1916.0,0
CLOE,15,2.0,1916.0,0
CLYDE,106,1.0,1916.0,0
COBY,18,1.0,1916.0,0
COCO,38,2.0,1916.0,0
CODEY,5,1.0,1916.0,0
CODI,5,2.0,1916.0,0
CODIE,6,1.0,1916.0,0
CODY,3655,1.0,1916.0,0
COEN,108,1.0,1916.0,0
COHEN,544,1.0,1916.0,0
COLBY,782,1.0,1916.0,0
COLBY,5,2.0,1916.0,0
COLE,3102,1.0,1916.0,0
COLEEN,162,2.0,1916.0,0
COLEMAN,14,1.0,1916.0,0
COLETON,45,1.0,1916.0,0
COLETTE,217,2.0,1916.0,0
COLIN,4598,1.0,1916.0,11
COLLEEN,3573,2.0,1916.0,0
COLLETTE,5,2.0,1916.0,0
COLLIN,401,1.0,1916.0,0
COLT,10,1.0,1916.0,0
COLTEN,233,1.0,1916.0,0
COLTER,15,1.0,1916.0,0
COLTIN,18,1.0,1916.0,0
COLTON,1621,1.0,1916.0,0
CONAN,5,1.0,1916.0,0
CONNER,390,1.0,1916.0,0
CONNIE,1030,2.0,1916.0,0
CONNOR,3322,1.0,1916.0,0
CONOR,329,1.0,1916.0,0
CONRAD,357,1.0,1916.0,0
CONSTANCE,930,2.0,1916.0,11
CONSTANTINE,5,1.0,1916.0,0
COOPER,661,1.0,1916.0,0
CORA,329,2.0,1916.0,0
CORAL,200,2.0,1916.0,0
CORALEE,27,2.0,1916.0,0
CORALIE,5,2.0,1916.0,0
CORALINE,6,2.0,1916.0,0
CORBAN,5,1.0,1916.0,0
CORBIN,383,1.0,1916.0,0
CORDELIA,6,2.0,1916.0,0
CORDELL,21,1.0,1916.0,0
COREEN,69,2.0,1916.0,0
CORENE,5,2.0,1916.0,0
COREY,1719,1.0,1916.0,0
COREY,11,2.0,1916.0,0
CORI,64,2.0,1916.0,0
CORINA,199,2.0,1916.0,0
CORINNA,226,2.0,1916.0,0
CORINNE,889,2.0,1916.0,0
CORNELIA,99,2.0,1916.0,0
CORNELIS,11,1.0,1916.0,0
CORNELIUS,15,1.0,1916.0,0
CORRIE,87,2.0,1916.0,0
CORRINA,161,2.0,1916.0,0
CORRINE,206,2.0,1916.0,0
CORRY,17,2.0,1916.0,0
CORTNEY,10,2.0,1916.0,0
CORY,2143,1.0,1916.0,0
CORY,22,2.0,1916.0,0
COURTENAY,229,2.0,1916.0,0
COURTENEY,17,2.0,1916.0,0
COURTNAY,5,2.0,1916.0,0
COURTNEY,19,1.0,1916.0,0
COURTNEY,2432,2.0,1916.0,0
CRAIG,3461,1.0,1916.0,0
CRISTIAN,35,1.0,1916.0,0
CRISTIANO,34,1.0,1916.0,0
CRISTIN,5,2.0,1916.0,0
CRISTINA,257,2.0,1916.0,0
CRISTINE,5,2.0,1916.0,0
CROSBY,14,1.0,1916.0,0
CRUZ,164,1.0,1916.0,0
CRYSTAL,3055,2.0,1916.0,0
CULLEN,18,1.0,1916.0,0
CURT,29,1.0,1916.0,0
CURTIS,2761,1.0,1916.0,0
CYDNEY,5,2.0,1916.0,0
CYNTHIA,3238,2.0,1916.0,0
CYPRESS,6,2.0,1916.0,0
CYRIL,324,1.0,1916.0,11
CYRUS,282,1.0,1916.0,0
D'ARCY,59,1.0,1916.0,0
DAEMON,6,1.0,1916.0,0
DAHLIA,51,2.0,1916.0,0
DAINA,14,2.0,1916.0,0
DAISY,360,2.0,1916.0,6
DAKODA,6,1.0,1916.0,0
DAKOTA,671,1.0,1916.0,0
DAKOTA,343,2.0,1916.0,0
DALE,2991,1.0,1916.0,0
DALE,339,2.0,1916.0,0
DALEN,5,1.0,1916.0,0
DALIA,5,2.0,1916.0,0
DALJIT,11,1.0,1916.0,0
DALLAS,875,1.0,1916.0,0
DALLAS,205,2.0,1916.0,0
DALLIN,6,1.0,1916.0,0
DALTON,336,1.0,1916.0,0
DAMIAN,536,1.0,1916.0,0
DAMIEN,488,1.0,1916.0,0
DAMION,5,1.0,1916.0,0
DAMON,594,1.0,1916.0,0
DAN,142,1.0,1916.0,0
DANA,336,1.0,1916.0,0
DANA,1588,2.0,1916.0,0
DANAE,68,2.0,1916.0,0
DANE,430,1.0,1916.0,0
DANELLE,10,2.0,1916.0,0
DANETTE,13,2.0,1916.0,0
DANI,10,2.0,1916.0,0
DANIA,5,2.0,1916.0,0
DANIAL,72,1.0,1916.0,0
DANICA,781,2.0,1916.0,0
DANIEL,17457,1.0,1916.0,9
DANIELA,249,2.0,1916.0,0
DANIELE,5,1.0,1916.0,0
DANIELLA,255,2.0,1916.0,0
DANIELLE,4391,2.0,1916.0,0
DANIKA,563,2.0,1916.0,0
DANILO,5,1.0,1916.0,0
DANNIELLE,5,2.0,1916.0,0
DANNY,1562,1.0,1916.0,0
DANT…,6,1.0,1916.0,0
DANTE,289,1.0,1916.0,0
DANYA,6,2.0,1916.0,0
DAPHNE,682,2.0,1916.0,13
DARA,28,2.0,1916.0,0
DARBY,5,1.0,1916.0,0
DARBY,54,2.0,1916.0,0
DARCI,35,2.0,1916.0,0
DARCIE,148,2.0,1916.0,0
DARCY,1358,1.0,1916.0,0
DARCY,336,2.0,1916.0,0
DAREN,76,1.0,1916.0,0
DARIA,16,2.0,1916.0,0
DARIAN,260,1.0,1916.0,0
DARIAN,67,2.0,1916.0,0
DARIEN,86,1.0,1916.0,0
DARIN,379,1.0,1916.0,0
DARIO,28,1.0,1916.0,0
DARION,18,1.0,1916.0,0
DARIUS,301,1.0,1916.0,0
DARLA,202,2.0,1916.0,0
DARLEEN,117,2.0,1916.0,0
DARLENE,2874,2.0,1916.0,0
DARLINE,6,2.0,1916.0,0
DARLYNE,10,2.0,1916.0,0
DARNELL,37,1.0,1916.0,0
DARRAH,7,2.0,1916.0,0
DARREL,288,1.0,1916.0,0
DARRELL,1254,1.0,1916.0,0
DARREN,4229,1.0,1916.0,0
DARRIEN,5,1.0,1916.0,0
DARRIN,328,1.0,1916.0,0
DARRYL,1553,1.0,1916.0,0
DARWIN,140,1.0,1916.0,0
DARYA,5,2.0,1916.0,0
DARYL,1471,1.0,1916.0,0
DARYL,11,2.0,1916.0,0
DARYLE,17,1.0,1916.0,0
DARYLL,6,1.0,1916.0,0
DARYN,7,1.0,1916.0,0
DASHA,5,2.0,1916.0,0
DAVE,71,1.0,1916.0,0
DAVID,35629,1.0,1916.0,75
DAVIN,151,1.0,1916.0,0
DAVINA,19,2.0,1916.0,0
DAVINDER,20,1.0,1916.0,0
DAVINDER,5,2.0,1916.0,0
DAVIS,233,1.0,1916.0,0
DAVYN,5,1.0,1916.0,0
DAWN,2555,2.0,1916.0,0
DAWNA,82,2.0,1916.0,0
DAWNE,55,2.0,1916.0,0
DAWSON,776,1.0,1916.0,0
DAX,65,1.0,1916.0,0
DAXON,5,1.0,1916.0,0
DAXTON,59,1.0,1916.0,0
DAYA,6,1.0,1916.0,0
DAYA,11,2.0,1916.0,0
DAYLAN,5,1.0,1916.0,0
DAYLE,18,2.0,1916.0,0
DAYLEN,6,1.0,1916.0,0
DAYNA,398,2.0,1916.0,0
DAYNE,28,1.0,1916.0,0
DAYTON,594,1.0,1916.0,0
DEACON,40,1.0,1916.0,0
DEAN,3014,1.0,1916.0,0
DEANA,131,2.0,1916.0,0
DEANNA,1907,2.0,1916.0,0
DEANNE,195,2.0,1916.0,0
DEBBIE,1079,2.0,1916.0,0
DEBBRA,39,2.0,1916.0,0
DEBBY,35,2.0,1916.0,0
DEBORA,305,2.0,1916.0,0
DEBORAH,5958,2.0,1916.0,0
DEBORRAH,5,2.0,1916.0,0
DEBRA,3709,2.0,1916.0,0
DEBRAH,19,2.0,1916.0,0
DECLAN,642,1.0,1916.0,0
DEEGAN,17,1.0,1916.0,0
DEENA,70,2.0,1916.0,0
DEEPAK,36,1.0,1916.0,0
DEIDRA,5,2.0,1916.0,0
DEIDRE,83,2.0,1916.0,0
DEIRDRE,141,2.0,1916.0,0
DEKLAN,11,1.0,1916.0,0
DELANEY,222,2.0,1916.0,0
DELBERT,55,1.0,1916.0,0
DELILAH,88,2.0,1916.0,0
DELLA,179,2.0,1916.0,0
DELORES,211,2.0,1916.0,0
DEMI,14,2.0,1916.0,0
DENA,138,2.0,1916.0,0
DENEEN,18,2.0,1916.0,0
DENICE,14,2.0,1916.0,0
DENIS,709,1.0,1916.0,0
DENISE,2968,2.0,1916.0,0
DENNIS,4924,1.0,1916.0,8
DENNISE,5,2.0,1916.0,0
DENNY,86,1.0,1916.0,0
DENVER,10,1.0,1916.0,0
DENZEL,10,1.0,1916.0,0
DEREK,4439,1.0,1916.0,0
DERIAN,5,1.0,1916.0,0
DERICK,15,1.0,1916.0,0
DERRICK,826,1.0,1916.0,0
DESARAE,5,2.0,1916.0,0
DESIRAE,46,2.0,1916.0,0
DESIREE,785,2.0,1916.0,0
DESMOND,435,1.0,1916.0,0
DESTIN,5,1.0,1916.0,0
DESTINEE,6,2.0,1916.0,0
DESTINY,421,2.0,1916.0,0
DEVAN,231,1.0,1916.0,0
DEVAN,18,2.0,1916.0,0
DEVEN,27,1.0,1916.0,0
DEVIN,1422,1.0,1916.0,0
DEVIN,6,2.0,1916.0,0
DEVLIN,10,1.0,1916.0,0
DEVON,1589,1.0,1916.0,0
DEVON,509,2.0,1916.0,0
DEVYN,30,1.0,1916.0,0
DEVYN,93,2.0,1916.0,0
DEXTER,291,1.0,1916.0,0
DHRUV,5,1.0,1916.0,0
DIANA,3076,2.0,1916.0,0
DIANE,4592,2.0,1916.0,0
DIANNA,459,2.0,1916.0,0
DIANNE,1628,2.0,1916.0,0
DICK,18,1.0,1916.0,0
DIEGO,247,1.0,1916.0,0
DILLAN,18,1.0,1916.0,0
DILLON,448,1.0,1916.0,0
DILPREET,10,1.0,1916.0,0
DILPREET,17,2.0,1916.0,0
DILRAJ,55,1.0,1916.0,0
DIMITRI,22,1.0,1916.0,0
DIMITRIOS,10,1.0,1916.0,0
DINA,123,2.0,1916.0,0
DINAH,10,2.0,1916.0,0
DINO,139,1.0,1916.0,0
DION,158,1.0,1916.0,0
DIONE,10,2.0,1916.0,0
DIONNE,55,2.0,1916.0,0
DIRK,43,1.0,1916.0,0
DIVYA,10,2.0,1916.0,0
DIXIE,69,2.0,1916.0,0
DIXON,6,1.0,1916.0,0
DIYA,121,2.0,1916.0,0
DOLORES,498,2.0,1916.0,0
DOMENIC,28,1.0,1916.0,0
DOMENICO,79,1.0,1916.0,5
DOMINIC,1194,1.0,1916.0,0
DOMINICK,123,1.0,1916.0,0
DOMINIK,152,1.0,1916.0,0
DOMINIQUE,21,1.0,1916.0,0
DOMINIQUE,241,2.0,1916.0,0
DON,213,1.0,1916.0,0
DONA,86,2.0,1916.0,0
DONALD,13090,1.0,1916.0,59
DONALDA,105,2.0,1916.0,0
DONAVAN,5,1.0,1916.0,0
DONNA,7141,2.0,1916.0,0
DONNIE,5,1.0,1916.0,0
DONNY,12,1.0,1916.0,0
DONOVAN,442,1.0,1916.0,0
DONYA,5,2.0,1916.0,0
DORA,357,2.0,1916.0,14
DORATHY,7,2.0,1916.0,0
DOREEN,2215,2.0,1916.0,13
DORENE,5,2.0,1916.0,0
DORETHY,5,2.0,1916.0,0
DORIAN,161,1.0,1916.0,0
DORIS,1795,2.0,1916.0,55
DOROTHEA,57,2.0,1916.0,5
DOROTHY,5357,2.0,1916.0,142
DORTHY,27,2.0,1916.0,0
DOUGLAS,10531,1.0,1916.0,39
DRAKE,221,1.0,1916.0,0
DRAVEN,6,1.0,1916.0,0
DRAYDEN,24,1.0,1916.0,0
DRE,5,1.0,1916.0,0
DREW,773,1.0,1916.0,0
DREW,80,2.0,1916.0,0
DREYDEN,5,1.0,1916.0,0
DRYDEN,51,1.0,1916.0,0
DUANE,710,1.0,1916.0,0
DUKE,5,1.0,1916.0,0
DUNCAN,1154,1.0,1916.0,0
DUSTEN,5,1.0,1916.0,0
DUSTIN,2936,1.0,1916.0,0
DUSTYN,5,1.0,1916.0,0
DWAIN,22,1.0,1916.0,0
DWAINE,6,1.0,1916.0,0
DWAYNE,928,1.0,1916.0,0
DWIGHT,180,1.0,1916.0,0
DYLAN,4883,1.0,1916.0,0
DYLAN,87,2.0,1916.0,0
DYLLAN,38,1.0,1916.0,0
DYLON,15,1.0,1916.0,0
EAMON,12,1.0,1916.0,0
EARL,1080,1.0,1916.0,20
EARLE,33,1.0,1916.0,0
EARNEST,35,1.0,1916.0,0
EASON,26,1.0,1916.0,0
EASTON,260,1.0,1916.0,0
EBONY,10,2.0,1916.0,0
EDDIE,46,1.0,1916.0,0
EDDY,6,1.0,1916.0,0
EDEN,16,1.0,1916.0,0
EDEN,377,2.0,1916.0,0
EDGAR,312,1.0,1916.0,7
EDIE,6,2.0,1916.0,0
EDISON,52,1.0,1916.0,0
EDITH,1617,2.0,1916.0,66
EDMOND,125,1.0,1916.0,0
EDMUND,203,1.0,1916.0,0
EDNA,1080,2.0,1916.0,51
EDRIC,5,1.0,1916.0,0
EDWARD,7950,1.0,1916.0,58
EDWIN,1298,1.0,1916.0,20
EDYTHE,5,2.0,1916.0,0
EFFIE,24,2.0,1916.0,6
EHREN,5,1.0,1916.0,0
EIKO,31,2.0,1916.0,0
EILA,5,2.0,1916.0,0
EILEEN,1796,2.0,1916.0,38
EILIDH,5,2.0,1916.0,0
EILISH,7,2.0,1916.0,0
EISHA,7,2.0,1916.0,0
EKAM,60,1.0,1916.0,0
EKAM,26,2.0,1916.0,0
EKAMJOT,5,1.0,1916.0,0
EKNOOR,27,2.0,1916.0,0
ELAINA,53,2.0,1916.0,0
ELAINE,2536,2.0,1916.0,0
ELANA,10,2.0,1916.0,0
ELDON,41,1.0,1916.0,0
ELEANOR,1519,2.0,1916.0,30
ELEANORE,5,2.0,1916.0,0
ELENA,477,2.0,1916.0,0
ELENI,16,2.0,1916.0,0
ELI,771,1.0,1916.0,0
ELIANA,151,2.0,1916.0,0
ELIANNA,16,2.0,1916.0,0
ELIAS,474,1.0,1916.0,0
ELICIA,5,2.0,1916.0,0
ELIJAH,1223,1.0,1916.0,0
ELIN,6,2.0,1916.0,0
ELINA,56,2.0,1916.0,0
ELINOR,20,2.0,1916.0,0
ELIOT,7,1.0,1916.0,0
ELISA,289,2.0,1916.0,0
ELISABETH,462,2.0,1916.0,0
ELISE,672,2.0,1916.0,0
ELISHA,242,2.0,1916.0,0
ELISSA,107,2.0,1916.0,0
ELIZA,196,2.0,1916.0,0
ELIZABETH,10660,2.0,1916.0,76
ELIZEBETH,16,2.0,1916.0,0
ELLA,2251,2.0,1916.0,7
ELLE,129,2.0,1916.0,0
ELLEN,1667,2.0,1916.0,23
ELLERY,5,2.0,1916.0,0
ELLIA,5,2.0,1916.0,0
ELLIANA,29,2.0,1916.0,0
ELLIANNA,1
